source,target,anchor,location,reason,status
https://immigratetobrazil.com/,https://immigratetobrazil.com/services/,Brazil Immigration Legal Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/insights/visa/the-visa-and-residence-for-the-purpose-of-working-without-employment-i/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/the-visa-and-residence-for-the-purpose-of-working-without-employment-i/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/the-visa-and-residence-for-the-purpose-of-working-without-employment-i/,"O visto e residência para efeito de trabalho sem vínculo empregatício no Brasil,",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/the-work-holiday-visa-agreement-between-brazil-and-france-allows-young/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/the-work-holiday-visa-agreement-between-brazil-and-france-allows-young/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/the-work-holiday-visa-agreement-between-brazil-and-france-allows-young/,O acordo de visto de trabalho-férias entre Brasil e França permite que jovens de,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/the-working-and-holiday-visa-agreement-between-brazil-and-france-allow/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/the-working-and-holiday-visa-agreement-between-brazil-and-france-allow/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/the-working-and-holiday-visa-agreement-between-brazil-and-france-allow/,O acordo de vistos de trabalho e de férias entre Brasil e França permite aos jovens,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/this-brazilian-visa-is-intended-for-those-who-wish-to-carry-out-academ/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/this-brazilian-visa-is-intended-for-those-who-wish-to-carry-out-academ/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/this-brazilian-visa-is-intended-for-those-who-wish-to-carry-out-academ/,"Este visto brasileiro é destinado a quem deseja realizar pesquisas acadêmicas,",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/this-can-be-done-at-the-consulate-or-embassy-of-the-country-that-issue/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/this-can-be-done-at-the-consulate-or-embassy-of-the-country-that-issue/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/this-can-be-done-at-the-consulate-or-embassy-of-the-country-that-issue/,"Isso pode ser feito no consulado ou embaixada do país que emitiu o visto,",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/this-day-established-by-the-un-reinforces-the-importance-of-joining-fo/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/this-day-established-by-the-un-reinforces-the-importance-of-joining-fo/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/this-day-established-by-the-un-reinforces-the-importance-of-joining-fo/,Este dia instituído pela ONU reforça a importância de unir forças contra um,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/this-is-an-illegal-and-extremely-risky-practice-that-can-lead-to-sever/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/this-is-an-illegal-and-extremely-risky-practice-that-can-lead-to-sever/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/this-is-an-illegal-and-extremely-risky-practice-that-can-lead-to-sever/,Esta é uma prática ilegal e extremamente arriscada que pode levar a consequências graves,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/to-obtain-a-brazilian-study-visa-you-must-be-enrolled-in-an-educationa/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/to-obtain-a-brazilian-study-visa-you-must-be-enrolled-in-an-educationa/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/to-obtain-a-brazilian-study-visa-you-must-be-enrolled-in-an-educationa/,"Para obter um visto de estudo brasileiro, você deve estar matriculado em um programa educacional",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/to-prove-your-civil-union-status-with-a-foreign-person-a-certificate-i/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/to-prove-your-civil-union-status-with-a-foreign-person-a-certificate-i/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/to-prove-your-civil-union-status-with-a-foreign-person-a-certificate-i/,"Para comprovar a sua situação de união estável com estrangeiro, é necessária certidão emitida pelo",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/travellers-in-brazil-can-access-a-variety-of-basic-healthcare-services/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/travellers-in-brazil-can-access-a-variety-of-basic-healthcare-services/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/travellers-in-brazil-can-access-a-variety-of-basic-healthcare-services/,Os viajantes no Brasil podem acessar uma variedade de serviços básicos de saúde em muitos,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/upon-arriving-in-brazil-with-a-visa-you-will-have-90-days-to-register/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/upon-arriving-in-brazil-with-a-visa-you-will-have-90-days-to-register/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/upon-arriving-in-brazil-with-a-visa-you-will-have-90-days-to-register/,"Ao chegar no Brasil com visto, você terá 90 dias para se registrar e solicitar um",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil-2/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil-2/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil-2/,Requisitos legais do Visa Guidance e etapas de arquivamento no Brasil (2),Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil-3/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil-3/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil-3/,Requisitos legais do Visa Guidance e etapas de arquivamento no Brasil (3),Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil/,https://immigratetobrazil.com/pt-br/insights/visa/,Visto,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil/,https://immigratetobrazil.com/pt-br/insights/,Guias e informações sobre imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/pt-br/insights/,https://immigratetobrazil.com/pt-br/insights/visa/visa-guidance-legal-requirements-and-filing-steps-in-brazil/,Requisitos legais do Visa Guidance e etapas de arquivamento no Brasil,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/,https://immigratetobrazil.com/pt-br/legal/,Avisos Legais,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/accessibility/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/accessibility/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/accessibility/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/accessibility/,Declaração Acessibilidade,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/cookies/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/cookies/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/cookies/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/cookies/,Política de Cookies,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/disclaimer/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/disclaimer/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/disclaimer/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/disclaimer/,Isenção de responsabilidade e aviso legal,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/emergency/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/emergency/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/emergency/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/emergency/,Recursos de emergência,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/form/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/form/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/form/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/form/,Política de Formulário e Admissão,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/gdpr/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/gdpr/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/gdpr/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/gdpr/,Aviso do RGPD,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/lgpd/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/lgpd/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/lgpd/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/lgpd/,Aviso LGPD,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/payment/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/payment/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/payment/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/payment/,Condições de pagamento,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/privacy/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/privacy/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/privacy/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/privacy/,Política de Privacidade,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/refund/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/refund/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/refund/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/refund/,Política de reembolso,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/legal/terms/,https://immigratetobrazil.com/pt-br/services/,Serviços jurídicos de imigração no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/terms/,https://immigratetobrazil.com/pt-br/about/profile/,Monique Fernandes: advogada de imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/terms/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/legal/,https://immigratetobrazil.com/pt-br/legal/terms/,Termos e Condições,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/aftercare/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/aftercare/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/aftercare/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/aftercare/,Após a aprovação: acompanhamento migratório,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/alone/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/alone/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/alone/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/alone/,Fazer o pedido por conta própria ou contratar uma advogada,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/approval/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/approval/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/approval/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/approval/,O que acontece após a aprovação do pedido,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/assessment/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/assessment/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/assessment/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/assessment/,O que a análise do caso migratório abrange,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/compliance/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/compliance/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/compliance/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/compliance/,Cumprimento de obrigações migratórias,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/consultation/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/consultation/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/consultation/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/consultation/,Como funciona uma consulta sobre imigração,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/conversion/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/conversion/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
